,ID,Kota_Kabupaten,Provinsi,Area,Regional,Jumlah_Kelurahan_Desa,PDRB,PDRB_Per_Kapita,Indeks_Pembangunan_Manusia,Jumlah_Penduduk,Luas_Wilayah,Dana_Alokasi_Umum,Pengeluaran_Riil_per_Kapita_ per_Tahun,Nilai_UMR,Jumlah_Penduduk_Miskin,Jumlah_Penduduk_Bekerja,Pengguna_Internet,Pemilik_Ponsel,Pengguna_Ponsel,Jumlah_Agen_Pulsa,log_PDRB,log_PDRB_Per_Kapita,log_Indeks_Pembangunan_Manusia,log_Dana_Alokasi_Umum,log_Pengeluaran_Riil_per_Kapita_ per_Tahun,log_Nilai_UMR,log_Jumlah_Penduduk_Miskin,log_Jumlah_Penduduk_Bekerja,log_Pengguna_Internet,log_Pemilik_Ponsel,log_Pengguna_Ponsel,log_Jumlah_Penduduk,Area_encode,Regional_Encode
385,386,Kab. Banjar,Kalimantan Selatan,Area 4,Kalimantan,13/277,16615,28254,69.18,564608,4668.0,689489862,12603.0,2877448.0,15.12,300296.0,275626,332009.0,430539.0,452.0,9.718121365555948,10.249025712063943,4.2510633701550695,20.351462553131615,9.441769502877165,14.872414695702602,2.780060737078482,12.612527263911531,12.526803781392749,12.712920367926941,12.972795513748437,13.243888735163319,4,12
386,387,Kab. Kutai Barat,Kalimantan Timur,Area 4,Kalimantan,4/190,28865,195009,71.19,172035,20381.59,557072217,9712.0,3386593.0,13.78,72552.0,82376,118098.0,142408.0,126.0,10.27041971092751,12.180806118282286,4.279301532151069,20.138205444783267,9.18122047340233,15.035335254523389,2.6932749155200555,11.19207260824997,11.319061550720999,11.679278534749097,11.866458478210026,12.055459036220496,4,12
387,388,Kab. Tolikara,Papua,Area 4,Malpua,4/541,1594,11461,49.5,236733,5588.13,693480031,4826.0,3516700.0,44.88,89530.0,4372,51936.0,58425.0,3.0,7.374629015218945,9.346792495111682,3.9219733362813143,20.357233004226046,8.481980435660493,15.073033892203757,3.82602929226117,11.402340213006235,8.38320455141292,10.85778672459599,10.975516275221215,12.374692426927188,4,13
388,389,Kab. Bengkayang,Kalimantan Barat,Area 4,Kalimantan,2/122,8729,34195,67.87,286113,5075.48,550462013,9102.0,2566019.0,17.11,111666.0,105454,140136.0,182515.0,170.0,9.074520648833648,10.439863957146125,4.232220669556607,20.126268509021415,9.116359308505288,14.757866618359612,2.896464271895322,11.623276507209265,11.566039600619716,11.850375794531123,12.114593119394662,12.564145611780157,4,12
389,390,Kota Jayapura,Papua,Area 4,Malpua,25/14,32607,108619,79.94,165918,935.92,593754625,14763.0,3516700.0,33.8,146739.0,81150,95912.0,105238.0,313.0,10.392312936022451,11.595610831588836,4.393708139447719,20.201976704440668,9.59994706414989,15.073033892203757,3.5496173867804286,11.896417592267985,11.304066895725715,11.471196809557176,11.563989233018624,12.019254996444227,4,13
390,391,Kab. Kepulauan Sula,Maluku Utara,Area 4,Malpua,0/78,2500,24298,63.53,103829,3304.32,456604857,6950.0,4200479.0,8.81,50249.3872,23780,46060.0,58766.0,14.0,7.824445930877619,10.098190476218488,4.167130231947748,19.939328931512787,8.846640813100485,15.250709362437767,2.2834022735772717,10.824773531364272,10.076642221505265,10.737721883950984,10.98133575185151,11.550510225297499,4,13
391,392,Kab. Seram Bagian Barat,Maluku,Area 4,Malpua,0/92,3002,17497,65.62,209603,5033.38,567548852,8690.0,2604000.0,43.15,84595.0,49945,90297.0,116492.0,47.0,8.00736706798333,9.76984186766621,4.199004832765533,20.156837388196266,9.07004328643746,14.7725596663351,3.787592927049969,11.34564226315264,10.81869770079004,11.410870590765557,11.665586464345756,12.252975315216393,4,13
392,393,Kab. Konawe Utara,Sulawesi Tenggara,Area 4,Sulawesi,11/159,3926,61524,69.86,67618,5101.76,430241971,9165.0,1450700.0,8.78,28376.0,27676,37236.0,165550.5,28.0,8.27563105457801,11.027198875259257,4.260706099437326,19.87985833396261,9.123256265069069,14.187557445849151,2.280339484046726,10.25333423688128,10.228357022355016,10.525058169606785,12.017037603641079,11.12164428762842,4,11
393,394,Kab. Melawi,Kalimantan Barat,Area 4,Kalimantan,0/169,5187,24885,65.55,228017,10640.8,559720948,8332.0,2434000.0,25.34,45939.0,54682,89024.0,108164.0,55.0,8.554103545436334,10.122060675335577,4.197953544841121,20.14294891214095,9.027978814382207,14.70504696337587,3.271088696315135,10.73509147624309,10.90930815400003,11.39667250814598,11.59141311801897,12.33717985218882,4,12
394,395,Kab. Paniai,Papua,Area 4,Malpua,5/216,4183,23577,56.31,220147,6525.25,550917243,6361.0,3516700.0,65.98,109495.0,6299,67194.0,101416.0,3.0,8.339023005744759,10.068069352852072,4.048475128563646,20.12709516345969,8.758098072309089,15.073033892203757,4.204394067366058,11.603643297891102,8.748304912379623,11.115354118981164,11.52699600894701,12.302055326427666,4,13
395,396,Kab. Barito Timur,Kalimantan Tengah,Area 4,Kalimantan,3/100,7549,59496,71.39,112976,3834.0,445962799,11319.0,2973171.0,7.88,68390.0,49292,71395.0,84257.0,57.0,8.92930284224307,10.993681170094515,4.28206816830505,19.915746098433942,9.334326351757174,14.905139954326264,2.1838015570040787,11.132996516006004,10.80553736211994,11.175997124349399,11.341638799196236,11.634939537154429,4,12
396,397,Kab. Barito Kuala,Kalimantan Selatan,Area 4,Kalimantan,6/195,8714,27787,66.22,313255,2996.46,536423276,9805.0,2877448.0,14.25,165277.0,128000,171134.0,215869.0,179.0,9.07280095795412,10.232359551812772,4.20797082229696,20.100434103284854,9.190749722211178,14.872414695702602,2.7245795030534206,12.015384183602613,11.759793355371237,12.05020799769858,12.282431653628922,12.654776026605205,4,12
397,398,Kab. Maluku Tengah,Maluku,Area 4,Malpua,6/186,8673,23228,71.25,419654,7953.81,892490766,10210.0,4200279.0,74.18,162509.0,130980,205676.0,291715.0,138.0,9.068085324395312,10.053156777054832,4.2801323269925415,20.60952672646652,9.231220849555537,15.25066174769814,4.319885238136032,11.998494817320054,11.782807553496298,12.234062256069103,12.583536005225744,12.947188224130809,4,13
398,399,Kab. Hulu Sungai Selatan,Kalimantan Selatan,Area 4,Kalimantan,4/144,6604,27783,68.85,227753,1804.94,485605763,12672.0,2877448.0,12.39,121705.0,104007,166554.0,166449.0,165.0,8.795582216956426,10.23221559442391,4.246350085702971,20.000907667490846,9.447229025082065,14.872414695702602,2.5945081597030812,11.709363579321552,11.552223098242004,12.023080864185914,12.02245024300317,12.336021378085428,4,12
399,400,Kab. Kepulauan Talaud,Sulawesi Utara,Area 4,Sulawesi,11/142,2210,23902,69.4,94268,1240.4,466829170,8505.0,3310000.0,8.84,55459.0,28141,47985.0,66608.0,18.0,7.701200180857446,10.0817592530548,4.254193263163997,19.961473947855186,9.04852707581358,15.012459049468003,2.286455711064162,10.923417319169769,10.2450184013482,10.778664580680367,11.106594982533686,11.453907676505356,4,11
400,401,Kab. Nunukan,Kalimantan Utara,Area 4,Kalimantan,8/232,25420,121093,65.79,198837,13841.9,499443560,6804.0,3083183.0,13.76,93532.0,97932,126621.0,166422.0,149.0,10.143330883072752,11.704322382483856,4.201553368737545,20.02900515867793,8.825412915085566,14.941473387215177,2.6919208191723265,11.446069594184163,11.492038850372042,11.748961549266376,12.022288018971429,12.20024570181966,4,12
401,402,Kab. Pohuwato,Gorontalo,Area 4,Sulawesi,3/101,6623,41041,65.37,146179,4244.31,489117966,10255.0,2788826.0,28.92,64816.0,58000,119834.0,119834.0,43.0,8.798454696065095,10.62235121160071,4.195245147157833,20.008114259653933,9.23561817916045,14.841131635284505,3.3985271531062766,11.079323193612769,10.968215530759236,11.693871075584251,11.693871075584251,11.892594018034382,4,11
402,403,Kab. Hulu Sungai Tengah,Kalimantan Selatan,Area 4,Kalimantan,8/161,7058,25909,68.84,258468,1472.0,489090030,12153.0,2877448.0,15.47,136185.0,103000,178557.0,178557.0,127.0,8.862058677395472,10.162384273556155,4.246206911531347,20.008057142966962,9.4054136126953,14.872414695702602,2.801540544189549,11.821776877399609,11.542493975902508,12.09266875739551,12.09266875739551,12.462531043108767,4,12
403,404,Kab. Parigi Moutong,Sulawesi Tengah,Area 4,Sulawesi,5/278,18729,38151,65.44,440249,5089.91,729168148,9808.0,2445950.0,78.76,260695.0,144089,208328.0,316263.0,236.0,9.837881795438134,10.54933345997806,4.196299284745094,20.407414920440154,9.191055610564316,14.709944562322137,4.379022125653583,12.4711102564974,11.87819338332698,12.246873839834105,12.664332586818738,12.995098026358452,4,11
404,405,Kota Bitung,Sulawesi Utara,Area 4,Sulawesi,69/-,16309,74470,74.1,224881,302.89,475308720,12193.0,3310000.0,14.18,91622.0,123307,154154.0,174037.0,190.0,9.69953369561506,11.218165066840665,4.318820558770089,19.97947508982744,9.408699306467762,15.012459049468003,2.719978771967484,11.425437610847032,11.722440569448313,11.945713868727283,12.067028945157464,12.323331099173025,4,11
405,406,Kab. Hulu Sungai Utara,Kalimantan Selatan,Area 4,Kalimantan,5/214,4954,20854,65.59,226474,892.7,457931491,9527.0,2877000.0,14.72,113205.0,92481,164489.0,164118.0,130.0,8.508152446764088,9.945349006631046,4.198554416122531,19.942230150104113,9.161990111035136,14.872258990117913,2.7549337870010606,11.636964446880151,11.434769309969937,12.010605057066204,12.008347053434951,12.330389842537489,4,12
406,407,Kab. Sorong Selatan,Papua Barat,Area 4,Malpua,2/121,1915,40807,62.42,52216,6594.31,440060850,6286.0,3184225.0,8.71,23812.1943,14114,21187.0,24862.0,11.0,7.557994958530806,10.616633419602762,4.149779269110201,19.902423573041606,8.74623928838306,14.973719803326954,2.2731562823032334,10.077995088399382,9.55499334068759,9.961190262664417,10.121136033568359,10.863163391349689,4,13
407,408,Kab. Mamasa,Sulawesi Barat,Area 4,Sulawesi,13/168,2974,18364,66.02,163130,3005.88,495966812,7747.0,2571328.0,21.86,76514.7768,23944,119834.0,82427.0,15.0,7.99799931797973,9.818201958253768,4.2049910823091645,20.022019573176483,8.955190024526887,14.759933443833178,3.1293886583666644,11.24525223123133,10.08351481277671,11.693871075584251,11.319680464001882,12.002308837991864,4,11
408,409,Kab. Boalemo,Gorontalo,Area 4,Sulawesi,-/82,5413,32406,65.91,145615,1521.88,428873901,8789.0,2788826.0,31.63,75454.0,50312,106742.0,106742.0,40.0,8.596743470174246,10.38612972782783,4.2033484327947255,19.876673498953075,9.081369990679223,14.841131635284505,3.4852321106052293,11.23129173105265,10.826018771999738,11.578179355170326,11.578179355170326,11.888728298817137,4,11
409,410,Kota Pontianak,Kalimantan Barat,Area 4,Kalimantan,29/-,38932,60205,79.44,657658,107.8,661544956,14465.0,2515000.0,30.7,261653.0,430597,541674.0,541674.0,662.0,10.569597499027667,11.005527294104496,4.387511564904451,20.310088501417063,9.579556347409227,14.737783759130211,3.456316680883235,12.474778299281436,12.972930219219775,13.202421469574908,13.202421469574908,13.39644183889414,4,12
410,411,Kab. Kotawaringin Barat,Kalimantan Tengah,Area 4,Kalimantan,13/81,19335,61790,72.87,270135,10759.0,604341284,13109.0,3047533.0,11.46,166183.0,151633,176562.0,222670.0,371.0,9.869723922383319,11.031513001772588,4.302306791540646,20.21964963771404,9.481130576757746,14.929843296961137,2.522523513359307,12.02085088721452,11.929225001450996,12.081433032177294,12.313450624739152,12.506680814868089,4,12
411,412,Kab. Manokwari,Papua Barat,Area 4,Malpua,9/164,10078,57532,72.01,192410,3186.28,501716434,12207.0,3516000.0,35.92,85225.2156,102397,125556.0,144052.0,125.0,9.218209330354878,10.960113975203813,4.290596418067994,20.03354564753862,9.409846753524238,15.072834822201271,3.6087534096346516,11.35306436032474,11.536622460146807,11.740515117710908,11.877936566397862,12.167388988136628,4,13
412,413,Kota Kendari,Sulawesi Tenggara,Area 4,Sulawesi,64/-,22245,56628,83.53,345341,300.89,643432736,14335.0,1885078.0,17.46,171426.0,219138,245677.0,165550.5,420.0,10.009917496151974,10.944276500467035,4.437106500940836,20.28232805273062,9.570529135214711,14.44948028780038,2.9156062290747062,12.051912798994234,12.2974615106561,12.411777014410777,12.017037603641079,12.75229050934364,4,11
413,414,Kab. Poso,Sulawesi Tengah,Area 4,Sulawesi,28/141,9506,37075,71.28,244622,7112.25,685769750,8936.0,2390739.0,40.2,147614.0,98784,142206.0,190665.0,159.0,9.15978364835903,10.520725138995724,4.280547465724028,20.346052489408777,9.097955241381392,14.687113499415213,3.7184382563554808,11.902362812001195,11.500701050347505,11.865039021581328,12.158278485184216,12.407473528885701,4,11
414,415,Kab. Teluk Wondama,Papua Barat,Area 4,Malpua,1/75,1563,48053,60.21,41391,3959.53,426228683,8219.0,3184225.0,10.22,15049.0525,17670,22540.0,26226.0,8.0,7.355001921105257,10.780080657551737,4.114310574862978,19.870486577100404,9.014325488050225,14.973719803326954,2.4176979000945504,9.61913675854303,9.779680156808055,10.02309115218196,10.174544693464336,10.63084290442581,4,13
415,416,Kab. Waropen,Papua,Area 4,Malpua,-/100,2048,64974,64.94,33690,10977.09,533813787,6732.0,3516700.0,9.44,13182.0,9939,16255.0,18127.0,7.0,7.6251071482389,11.081757859509691,4.188745237643585,20.09555762449995,8.814776088545281,15.073033892203757,2.3456445824544927,9.48668339975797,9.20432229965062,9.696217350378209,9.805212983267788,10.424986018358423,4,13
416,417,Kab. Kolaka Timur,Sulawesi Tenggara,Area 4,Sulawesi,16/117,4427,22953,67.02,120446,3634.74,384572762,7727.0,1822158.0,26.38,99937.0,53767,71042.0,165550.5,33.0,8.395703293828527,10.041247492240613,4.21980177957905,19.767643569578407,8.952605375892354,14.415532619734366,3.3098128198603027,11.51230527269075,10.892433773649802,11.171040606504132,12.017037603641079,11.698965101132593,4,11
417,418,Kab. Sanggau,Kalimantan Barat,Area 4,Kalimantan,16/390,19271,40982,65.77,485070,12857.8,750488162,8245.0,2515262.0,21.16,10202.0,186282,295821.0,295821.0,296.0,9.866408544294707,10.620912625555597,4.201253877869777,20.43623443676151,9.017483513266844,14.73788792861326,3.098288861879083,9.230437073675304,12.135022301755123,12.597513201070601,12.597513201070601,13.092050550957971,4,12
418,419,Kab. Buru Selatan,Maluku,Area 4,Malpua,0/79,1406,22205,64.69,75157,3780.56,405165999,7566.0,4200279.0,10.07,30160.0,10730,23789.0,41846.0,9.0,7.249215057114389,10.008117801614212,4.184946706904381,19.819807417637577,8.931551966694522,15.25066174769814,2.4042387467205457,10.314304978070902,9.280892027927127,10.077020603297003,10.641775388760346,11.227347843274469,4,13
419,420,Kab. Buton,Sulawesi Tenggara,Area 4,Sulawesi,95,3806,37087,65.98,114954,1212.99,401791686,7307.0,1603404.0,13.68,42654.0,35943,57723.0,165550.5,76.0,8.244596756382498,10.521048746139478,4.204394067366058,19.81144432073337,8.896724917497897,14.287640050959583,2.6864860231863696,10.660899779342795,10.489717450749996,10.963428310555969,12.017037603641079,11.652296026418037,4,11
420,421,Kab. Wajo,Sulawesi Selatan,Area 4,Sulawesi,48/142,19839,49870,69.15,379313,2056.2,681631121,12386.0,3103800.0,27.69,183804.0,165210,235547.0,312995.0,274.0,9.895455380838865,10.81719495047468,4.25063580654847,20.339999192648254,9.4244028145542,14.948138047405317,3.3565486299932736,12.121630692015762,12.014978723808685,12.369669993325848,12.653945689887916,12.846119637093377,4,11
421,422,Kab. Pulau Morotai,Maluku Utara,Area 4,Malpua,0/88,1533,22782,62.5,74183,2476.0,365535460,6290.0,4200479.0,4.43,36639.7056,15280,35524.0,15280.0,16.0,7.335633981927201,10.033769922799051,4.151039905898646,19.71687385296776,8.74687531957003,15.250709362437767,1.691939133945844,10.508915076244563,9.634365505605258,10.4779919529653,9.634365505605258,11.214303772480061,4,13
422,423,Kab. Kutai Kartanegara,Kalimantan Timur,Area 4,Kalimantan,44/193,162739,207015,73.59,728355,23601.91,452961957,10720.0,3179673.0,58.42,377924.0,394732,494728.0,579299.0,697.0,11.999909114250649,12.240551363946416,4.312006449967072,19.93131870199602,9.27995971385624,14.972289233777992,4.084630870034462,12.842451042216908,12.885964865959396,13.111765416884333,13.269575757084716,13.498545218640926,4,12
423,424,Kab. Mamuju,Sulawesi Barat,Area 4,Sulawesi,13/88,11731,39993,68.15,278511,4999.69,600303844,9500.0,2571328.0,20.65,133867.053,103037,119834.0,191272.0,97.0,9.37007543009734,10.596484721844948,4.236278058110767,20.21294649333233,9.15915233520675,14.759933443833178,3.075005454448499,11.80460991471362,11.542853131211917,11.693871075584251,12.161457005895864,12.53721642539249,4,11
424,425,Kota Sorong,Papua Barat,Area 4,Malpua,52/-,15865,62389,78.45,284157,656.64,468463160,13954.0,3184225.0,38.91,112446.6408,173314,204816.0,232002.0,165.0,9.671933733861948,11.041160285104832,4.375127892982725,19.96496802474748,9.543593145970423,14.973719803326954,3.686626919060642,11.630242977176271,12.062866027064771,12.229872176515032,12.354505581599325,12.557285700472885,4,13
425,426,Kab. Pulau Taliabu,Maluku Utara,Area 4,Malpua,0/71,1452,27378,60.48,57794,22738.0,332146239,6290.0,4200479.0,3.89,33292.0,15280,32531.0,12587.0,10.0,7.2813856635702825,10.217531575165962,4.118711918670395,19.62108591182479,8.74687531957003,15.250709362437767,1.5871923034867808,10.413102443661062,9.634365505605258,10.389979499286666,9.440499258184298,10.964657545728368,4,13
426,427,Kab. Tojo Una-Una,Sulawesi Tengah,Area 4,Sulawesi,12/134,5713,37099,64.59,163576,5721.15,552080735,7608.0,2390739.0,25.43,83898.0,45935,73269.0,97295.0,49.0,8.65067458279072,10.521372248595526,4.183423245305645,20.129204854415857,8.937087036176523,14.687113499415213,3.2744997286161976,11.337368973433135,10.735004402360845,11.20190652715401,11.485513157359891,12.005039106470468,4,11
427,428,Kab. Tana Tidung,Kalimantan Utara,Area 4,Kalimantan,0/32,5786,200017,66.97,25331,4828.58,413506614,7381.0,3113400.0,1.46,13496.0,14299,16783.0,18726.0,16.0,8.663369301573839,12.206162641480416,4.219066431358547,19.84018406988168,8.906799883589944,14.9512262557761,0.9001613499442714,9.510222717509283,9.568014816247999,9.728181330636078,9.837721611760509,10.13982369763632,4,12
428,429,Kab. Sigi,Sulawesi Tengah,Area 4,Sulawesi,-/176,8987,37537,68.12,257332,5196.02,589752115,8236.0,2390739.0,30.0,123819.0,82130,119021.0,161306.0,165.0,9.10364563330522,10.533109032216196,4.2358441244958005,20.19521286420662,9.016391478941248,14.687113499415213,3.4339872044851463,11.726584177073223,11.316070812478937,11.687063628956164,11.991064660567817,12.458126245001177,4,11
429,430,Kota Ternate,Maluku Utara,Area 4,Malpua,77/-,10758,46132,79.82,204748,111.39,602070200,13091.0,4200479.0,8.18,99106.1904,126786,163905.0,126786.0,98.0,9.283497892593909,10.739283808037968,4.392224459650327,20.215884609431143,9.47975663562107,15.250709362437767,2.217027204632399,11.503957274699065,11.750263792070047,12.007048371749491,11.750263792070047,12.229540117698505,4,13
430,431,Kota Tidore Kepulauan,Maluku Utara,Area 4,Malpua,40/49,2899,28587,70.53,114227,1645.73,515610810,8188.0,4200479.0,6.66,63649.3284,44291,83149.0,44291.0,41.0,7.9724660159745655,10.26074232833987,4.270116942120293,20.060862796613986,9.010547069270189,15.250709362437767,2.0360119837525,11.061159763438072,10.698559352817998,11.328401484621073,10.698559352817998,11.645951730039306,4,13
431,432,Kota Singkawang,Kalimantan Barat,Area 4,Kalimantan,26/0,10256,46009,71.94,234811,547.5,467470514,11650.0,2537875.0,10.23,116464.0,135330,180595.0,180595.0,233.0,9.235715678307411,10.736614043149514,4.289637185380534,19.962846835185335,9.36314729221994,14.746838068694904,2.418588768750352,11.665346077665454,11.815478908387815,12.104017771325502,12.104017771325502,12.366540472955528,4,12
432,433,Kab. Bombana,Sulawesi Tenggara,Area 4,Sulawesi,22/121,6431,34841,66.05,150453,3001.0,456475139,8234.0,1380536.0,18.84,87464.0,59094,85276.0,165550.5,64.0,8.769040810858803,10.458578834600106,4.205438609727688,19.93904479868509,9.016148642611741,14.137983111876558,2.987700101856727,11.378993992324366,10.98690159744634,11.353660060544504,12.017037603641079,11.921412668610715,4,11
433,434,Kab. Kepulauan Yapen,Papua,Area 4,Malpua,5/160,4240,41891,67.66,112423,2050.0,522738652,7484.0,3516700.0,27.04,50209.0,36630,51786.0,61730.0,16.0,8.352554369474591,10.642850156893036,4.229166788029546,20.07459218967684,8.920656296853728,15.073033892203757,3.3336320621663895,10.823969489028752,10.508650155427521,10.854894431499561,11.03054151483554,11.630032716780581,4,13
434,435,Kab. Donggala,Sulawesi Tengah,Area 4,Sulawesi,9/158,12261,40317,65.56,300670,4275.08,627024200,8106.0,2390739.0,53.17,138929.0,94344,139603.0,191854.0,109.0,9.414260328322634,10.604553298340369,4.198103796512953,20.256495695938433,9.000483164987708,14.687113499415213,3.9921272496698075,11.841725488142908,11.454713555221815,11.84656512219504,12.164495157363115,12.613771922689645,4,11
435,436,Kab. Keerom,Papua,Area 4,Malpua,-/91,2855,50001,66.4,61370,8390.0,502722947,8910.0,3516700.0,9.42,32095.0,18581,30874.0,33630.0,34.0,7.957177323459475,10.819818283610305,4.210645017918261,20.035549777113637,9.09504174761272,15.073033892203757,2.343727036325221,10.376486690761663,9.829948649201258,10.337702073930279,10.423203539647567,11.024692689856872,4,13
436,437,Kab. Kaimana,Papua Barat,Area 4,Malpua,2/84,2788,46303,65.0,62003,16241.84,574547299,8325.0,3184225.0,9.52,29502.1116,27828,32986.0,36567.0,14.0,7.933438387627489,10.74298362943121,4.189654742026425,20.169092984326966,9.02713842775492,14.973719803326954,2.3532782073095637,10.292251014731603,10.233833921427351,10.40386882344017,10.50692882001158,11.034954178075186,4,13
437,438,Kab. Kepulauan Aru,Maluku,Area 4,Malpua,2/117,3476,36167,63.71,101984,8152.42,559785012,7586.0,4200279.0,25.45,45642.0,20966,37871.0,48558.0,14.0,8.153925132007862,10.495930028974442,4.169915749069174,20.1430633626258,8.934191535338075,15.25066174769814,3.2752561583043085,10.728605533629969,9.950705052145238,10.541967331753765,10.790534832440615,11.53258102262867,4,13
438,439,Kab. Kutai Timur,Kalimantan Timur,Area 4,Kalimantan,2/139,133725,355547,73.0,434693,35747.5,571773275,10485.0,3140000.0,36.98,188148.0,254736,58961.0,254736.0,315.0,11.803548209404768,12.78141554020795,4.30406509320417,20.1642531001391,9.257796313132479,14.959733676355723,3.63705970538414,12.144989481099142,12.447986919360893,10.984648447590482,12.447986919360893,12.982397614259128,4,12
439,440,Kab. Boven Digoel,Papua,Area 4,Malpua,-/112,4892,70677,61.53,64032,27108.0,762608266,7947.0,3516700.0,13.86,35538.0,14230,27988.0,30815.0,11.0,8.495560891289124,11.165889629485457,4.1356464415792065,20.45225504587448,8.980675603671708,15.073033892203757,2.698673039289613,10.478385964002708,9.56317796268366,10.239566854825899,10.335789314597852,11.067153854452917,4,13
440,441,Kab. Kotabaru,Kalimantan Selatan,Area 4,Kalimantan,4/198,24180,70658,68.86,325856,9482.73,591870214,11207.0,3034828.0,14.6,153439.0,141159,191539.0,237271.0,200.0,10.093322479806597,11.165620768534476,4.246493239378686,20.19879793739464,9.324383088016843,14.925665638219565,2.747270914255491,11.941064890117266,11.857649277789207,12.16285194307561,12.376962441361709,12.694213913806907,4,12
441,442,Kota Tual,Maluku,Area 4,Malpua,3/027,2458,32527,67.96,88027,254.39,370628836,7531.0,4200279.0,17.36,33034.0,32933,45026.0,57969.0,29.0,7.807510042216193,10.389856535868129,4.233526626355437,19.730711680445136,8.926915889777042,15.25066174769814,2.9101743851923443,10.405322884463986,10.402260837777945,10.715017588824425,10.967680914333778,11.385410224669426,4,13
442,443,Kab. Sukamara,Kalimantan Tengah,Area 4,Kalimantan,3/097,4194,65175,68.03,63211,16404.0,389882723,8674.0,3088502.0,2.13,31712.0,32784,42379.0,48246.0,31.0,8.341648618901306,11.084846581990478,4.234541192715384,19.781356544174034,9.06820060481506,14.943197065462932,1.1410330045520618,10.364481970436772,10.39772637269772,10.65443183182229,10.78408892866831,11.054249435528995,4,12
443,444,Kab. Seram Bagian Timur,Maluku,Area 4,Malpua,0/198,2905,25328,64.12,137719,6429.88,506174564,9453.0,4200279.0,26.69,53189.0,31756,58241.0,103395.0,18.0,7.974532844130228,10.139705263337609,4.176231721694285,20.042392157874907,9.154193211353181,15.25066174769814,3.3210713371828704,10.881625687736364,10.365868452461307,10.972362022940281,11.546321555588657,11.83297791745246,4,13
444,445,Kab. Manokwari Selatan,Papua Barat,Area 4,Malpua,-/57,835,34486,59.84,35696,2812.44,322971817,5505.0,3184225.0,7.09,13452.9021,19285,23647.0,27130.0,23.5,6.728628613084702,10.448337720413921,4.1082474673910925,19.593075626606367,8.613593685702552,14.973719803326954,2.0906287310704004,9.507024461912726,9.867134723070329,10.071033823747928,10.208432264538738,10.482821930623263,4,13
445,446,Kab. Tabalong,Kalimantan Selatan,Area 4,Kalimantan,10/121,18047,70961,72.19,253052,3766.97,461740456,11283.0,2971632.0,14.7,125637.0,123961,158725.0,185758.0,188.0,9.800790154297786,11.169899801479172,4.293058799613136,19.950513509802445,9.331141072121888,14.904622191326677,2.7536607123542622,11.741160035028589,11.72773034600838,11.97493472422356,12.132205413626961,12.441354231936502,4,12
446,447,Kab. Tanah Bumbu,Kalimantan Selatan,Area 4,Kalimantan,5/144,20065,55707,70.71,322880,5006.96,438026626,11718.0,2886366.0,16.83,160365.0,167306,201309.0,255915.0,271.0,9.906782119485557,10.927879042172982,4.272630207894483,19.89779025873039,9.368966735258603,14.875509175858255,2.8808824318750488,11.985213981870906,12.027585727103789,12.212601287492873,12.452604544616912,12.685039113268452,4,12
447,448,Kab. Buru,Maluku,Area 4,Malpua,0/82,2404,16731,68.95,134985,4932.32,482604098,10316.0,4200279.0,24.42,72305.0,40893,62719.0,81275.0,54.0,7.785305182539862,9.72507833256209,4.24778070111149,19.994707204695597,9.241548299100376,15.25066174769814,3.2355362657613083,11.188662392255447,10.618738632003,11.04643565502429,11.305606049002904,11.812926348339262,4,13
448,449,Kab. Puncak Jaya,Papua,Area 4,Malpua,3/302,1407,10880,48.37,224274,4989.51,704292072,5282.0,3516700.0,46.07,76040.0,8127,45476.0,60526.0,3.0,7.249925536717988,9.294773427951013,3.8993429522707714,20.372703704505344,8.572249397164315,15.073033892203757,3.851635855413051,11.239027947489063,9.003070169818264,10.724961982628129,11.010844825456925,12.320628256427485,4,13
449,450,Kab. Mahakam Ulu,Kalimantan Timur,Area 4,Kalimantan,0/50,2718,103062,67.09,32260,15315.0,453136962,7524.0,3309000.0,3.26,13203.0,11417,3859.0,11417.0,19.0,7.908019444632471,11.543095730715292,4.220830359494875,19.93170498432816,8.925986089617076,15.012156889109809,1.449269160281279,9.488275092973083,9.342946336524205,8.258422462458876,9.342946336524205,10.381614349338879,4,12
450,451,Kab. Tanah Laut,Kalimantan Selatan,Area 4,Kalimantan,5/130,13930,40507,69.38,349200,3631.35,505605530,11207.0,2877448.0,14.79,165710.0,167756,38852.0,218988.0,312.0,9.541871851706224,10.609254764452176,4.253909131893439,20.041267340214933,9.324383088016843,14.872414695702602,2.7593768282675506,12.018000586244458,12.030271782726349,10.567540572891696,12.296776779226652,12.763402966631915,4,12
451,452,Kab. Pegunungan Arfak,Papua Barat,Area 4,Malpua,-/166,198,6398,56.33,37954,2773.74,349305628,5099.0,3184225.0,10.68,20204.261,3567,12924.0,14828.0,23.5,5.293304824724492,8.76389700713946,4.048824046920291,19.67145782473453,8.536995818712418,14.973719803326954,2.457877977400081,9.913698295023798,8.1797604936999,9.46691869937663,9.60434000197507,10.544156526450868,4,13
452,453,Kab. Pasang Kayu,Sulawesi Barat,Area 4,Sulawesi,4/59,10216,58552,67.27,188608,3043.75,460581283,8414.0,2571328.0,9.25,84512.169,76147,119834.0,138942.0,72.0,9.231808278591423,10.977687605971129,4.223470431430189,19.947999910569568,9.037771106624906,14.759933443833178,2.327277705584417,11.344662647356362,11.24043409402568,11.693871075584251,11.84181905606789,12.147431368085346,4,11
